# full_api_log_ablation_v2.txt — ABLATION STUDY
# Thay đổi: thêm length constraint vào system prompt
# Start: 2026-07-05T15:37:31.795119
# seed=42, N_test=397, model=unsloth/Qwen2.5-7B-Instruct
#----------------------------------------------------------------------
[2026-07-05T15:37:50] sample_id=000 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=18.5s
[2026-07-05T16:24:08] sample_id=204 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=15.3s
[2026-07-05T16:24:20] sample_id=205 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.3s
[2026-07-05T16:24:40] sample_id=206 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=19.7s
[2026-07-05T16:24:56] sample_id=207 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=15.6s
[2026-07-05T16:25:07] sample_id=208 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.0s
[2026-07-05T16:25:30] sample_id=209 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=22.7s
[2026-07-05T16:25:44] sample_id=210 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.6s
[2026-07-05T16:25:58] sample_id=211 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.7s
[2026-07-05T16:26:15] sample_id=212 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=16.8s
[2026-07-05T16:26:35] sample_id=213 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=20.7s
[2026-07-05T16:26:49] sample_id=214 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.3s
[2026-07-05T16:27:06] sample_id=215 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=17.0s
[2026-07-05T16:27:17] sample_id=216 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.3s
[2026-07-05T16:27:33] sample_id=217 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=16.4s
[2026-07-05T16:27:43] sample_id=218 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=9.8s
[2026-07-05T16:28:01] sample_id=219 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=18.2s
[2026-07-05T16:28:14] sample_id=220 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.1s
[2026-07-05T16:28:25] sample_id=221 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=10.7s
[2026-07-05T16:28:41] sample_id=222 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=16.4s
[2026-07-05T16:28:56] sample_id=223 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.1s
[2026-07-05T16:29:06] sample_id=224 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=10.7s
[2026-07-05T16:29:21] sample_id=225 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=15.2s
[2026-07-05T16:29:33] sample_id=226 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.6s
[2026-07-05T16:29:50] sample_id=227 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=17.3s
[2026-07-05T16:30:02] sample_id=228 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.1s
[2026-07-05T16:30:15] sample_id=229 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.0s
[2026-07-05T16:30:27] sample_id=230 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.6s
[2026-07-05T16:30:38] sample_id=231 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.5s
[2026-07-05T16:30:48] sample_id=232 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=9.7s
[2026-07-05T16:31:07] sample_id=233 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=18.8s
[2026-07-05T16:31:19] sample_id=234 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.7s
[2026-07-05T16:31:30] sample_id=235 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.0s
[2026-07-05T16:31:42] sample_id=236 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.5s
[2026-07-05T16:31:54] sample_id=237 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.1s
[2026-07-05T16:32:12] sample_id=238 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=18.0s
[2026-07-05T16:32:26] sample_id=239 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.1s
[2026-07-05T16:32:49] sample_id=240 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=23.6s
[2026-07-05T16:32:57] sample_id=241 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=7.9s
[2026-07-05T16:33:12] sample_id=242 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=15.1s
[2026-07-05T16:33:30] sample_id=243 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=17.6s
[2026-07-05T16:33:42] sample_id=244 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.3s
[2026-07-05T16:33:57] sample_id=245 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.7s
[2026-07-05T16:34:14] sample_id=246 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=17.5s
[2026-07-05T16:34:23] sample_id=247 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=8.9s
[2026-07-05T16:34:39] sample_id=248 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=15.5s
[2026-07-05T16:34:59] sample_id=249 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=20.2s
[2026-07-05T16:35:10] sample_id=250 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=10.8s
[2026-07-05T16:35:24] sample_id=251 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.8s
[2026-07-05T16:35:35] sample_id=252 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=10.2s
[2026-07-05T16:35:49] sample_id=253 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.0s
[2026-07-05T16:36:02] sample_id=254 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.7s
[2026-07-05T16:36:15] sample_id=255 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.5s
[2026-07-05T16:36:25] sample_id=256 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=10.3s
[2026-07-05T16:36:39] sample_id=257 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.8s
[2026-07-05T16:36:52] sample_id=258 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.0s
[2026-07-05T16:37:06] sample_id=259 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.8s
[2026-07-05T16:37:16] sample_id=260 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=10.0s
[2026-07-05T16:37:31] sample_id=261 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=15.0s
[2026-07-05T16:37:42] sample_id=262 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.7s
[2026-07-05T16:37:57] sample_id=263 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.9s
[2026-07-05T16:38:10] sample_id=264 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.5s
[2026-07-05T16:38:20] sample_id=265 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=10.5s
[2026-07-05T16:38:38] sample_id=266 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=17.6s
[2026-07-05T16:38:51] sample_id=267 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.1s
[2026-07-05T16:39:06] sample_id=268 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.9s
[2026-07-05T16:39:19] sample_id=269 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.3s
[2026-07-05T16:39:32] sample_id=270 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.7s
[2026-07-05T16:39:55] sample_id=271 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=23.3s
[2026-07-05T16:40:07] sample_id=272 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.8s
[2026-07-05T16:40:22] sample_id=273 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.8s
[2026-07-05T16:40:44] sample_id=274 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=22.5s
[2026-07-05T16:40:57] sample_id=275 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.3s
[2026-07-05T16:41:12] sample_id=276 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=15.8s
[2026-07-05T16:41:25] sample_id=277 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.0s
[2026-07-05T16:41:40] sample_id=278 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.8s
[2026-07-05T16:41:51] sample_id=279 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.2s
[2026-07-05T16:42:07] sample_id=280 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=15.8s
[2026-07-05T16:42:23] sample_id=281 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=15.3s
[2026-07-05T16:42:38] sample_id=282 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=15.8s
[2026-07-05T16:42:53] sample_id=283 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.6s
[2026-07-05T16:43:07] sample_id=284 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.4s
[2026-07-05T16:43:15] sample_id=285 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=7.8s
[2026-07-05T16:43:28] sample_id=286 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.9s
[2026-07-05T16:43:46] sample_id=287 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=17.7s
[2026-07-05T16:43:56] sample_id=288 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=10.4s
[2026-07-05T16:44:09] sample_id=289 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.8s
[2026-07-05T16:44:22] sample_id=290 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.6s
[2026-07-05T16:44:31] sample_id=291 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=9.1s
[2026-07-05T16:44:45] sample_id=292 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.3s
[2026-07-05T16:44:57] sample_id=293 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.9s
[2026-07-05T16:45:07] sample_id=294 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=9.7s
[2026-07-05T16:45:23] sample_id=295 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=16.3s
[2026-07-05T16:45:32] sample_id=296 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=9.4s
[2026-07-05T16:45:47] sample_id=297 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.4s
[2026-07-05T16:46:14] sample_id=298 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=27.1s
[2026-07-05T16:46:24] sample_id=299 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=10.2s
[2026-07-05T16:46:39] sample_id=300 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.8s
[2026-07-05T16:46:52] sample_id=301 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.0s
[2026-07-05T16:47:10] sample_id=302 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=18.5s
[2026-07-05T16:47:23] sample_id=303 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.4s
[2026-07-05T16:47:39] sample_id=304 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=16.3s
[2026-07-05T16:47:53] sample_id=305 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.5s
[2026-07-05T16:48:08] sample_id=306 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.5s
[2026-07-05T16:48:19] sample_id=307 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.5s
[2026-07-05T16:48:32] sample_id=308 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.9s
[2026-07-05T16:48:46] sample_id=309 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.3s
[2026-07-05T16:48:57] sample_id=310 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.5s
[2026-07-05T16:49:13] sample_id=311 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=15.5s
[2026-07-05T16:49:26] sample_id=312 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.1s
[2026-07-05T16:49:36] sample_id=313 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=10.5s
[2026-07-05T16:49:45] sample_id=314 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=8.9s
[2026-07-05T16:50:05] sample_id=315 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=19.5s
[2026-07-05T16:50:14] sample_id=316 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=9.4s
[2026-07-05T16:50:25] sample_id=317 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=10.7s
[2026-07-05T16:50:38] sample_id=318 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.7s
[2026-07-05T16:50:50] sample_id=319 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.5s
[2026-07-05T16:51:02] sample_id=320 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.9s
[2026-07-05T16:51:16] sample_id=321 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.3s
[2026-07-05T16:51:31] sample_id=322 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.6s
[2026-07-05T16:51:41] sample_id=323 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=9.8s
[2026-07-05T16:51:59] sample_id=324 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=18.3s
[2026-07-05T16:52:21] sample_id=325 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=21.7s
[2026-07-05T16:52:36] sample_id=326 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=15.7s
[2026-07-05T16:52:53] sample_id=327 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=17.0s
[2026-07-05T16:53:07] sample_id=328 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.9s
[2026-07-05T16:53:26] sample_id=329 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=19.2s
[2026-07-05T16:53:42] sample_id=330 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=15.4s
[2026-07-05T16:53:55] sample_id=331 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.3s
[2026-07-05T16:54:08] sample_id=332 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.0s
[2026-07-05T16:54:20] sample_id=333 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.7s
[2026-07-05T16:54:41] sample_id=334 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=20.8s
[2026-07-05T16:54:54] sample_id=335 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.1s
[2026-07-05T16:55:05] sample_id=336 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.8s
[2026-07-05T16:55:15] sample_id=337 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=10.0s
[2026-07-05T16:55:33] sample_id=338 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=17.6s
[2026-07-05T16:55:45] sample_id=339 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.1s
[2026-07-05T16:55:55] sample_id=340 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=10.4s
[2026-07-05T16:56:12] sample_id=341 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=16.4s
[2026-07-05T16:56:25] sample_id=342 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.6s
[2026-07-05T16:56:41] sample_id=343 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=15.4s
[2026-07-05T16:56:53] sample_id=344 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.6s
[2026-07-05T16:57:03] sample_id=345 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=10.5s
[2026-07-05T16:57:12] sample_id=346 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=9.3s
[2026-07-05T16:57:22] sample_id=347 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=10.1s
[2026-07-05T16:57:37] sample_id=348 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.7s
[2026-07-05T16:57:50] sample_id=349 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.9s
[2026-07-05T16:58:14] sample_id=350 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=23.8s
[2026-07-05T16:58:26] sample_id=351 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.4s
[2026-07-05T16:58:38] sample_id=352 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.9s
[2026-07-05T16:58:50] sample_id=353 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.8s
[2026-07-05T16:59:02] sample_id=354 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.6s
[2026-07-05T16:59:14] sample_id=355 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.6s
[2026-07-05T16:59:28] sample_id=356 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.0s
[2026-07-05T16:59:41] sample_id=357 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.4s
[2026-07-05T16:59:59] sample_id=358 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=18.2s
[2026-07-05T17:00:08] sample_id=359 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=8.8s
[2026-07-05T17:00:22] sample_id=360 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.1s
[2026-07-05T17:00:35] sample_id=361 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.2s
[2026-07-05T17:00:49] sample_id=362 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.1s
[2026-07-05T17:00:59] sample_id=363 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=10.2s
[2026-07-05T17:01:07] sample_id=364 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=7.9s
[2026-07-05T17:01:26] sample_id=365 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=19.2s
[2026-07-05T17:01:40] sample_id=366 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.3s
[2026-07-05T17:01:53] sample_id=367 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.4s
[2026-07-05T17:02:02] sample_id=368 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=9.5s
[2026-07-05T17:02:15] sample_id=369 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.8s
[2026-07-05T17:02:26] sample_id=370 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=10.7s
[2026-07-05T17:02:39] sample_id=371 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.1s
[2026-07-05T17:02:51] sample_id=372 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.7s
[2026-07-05T17:03:13] sample_id=373 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=22.7s
[2026-07-05T17:03:25] sample_id=374 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.2s
[2026-07-05T17:03:35] sample_id=375 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=9.9s
[2026-07-05T17:03:54] sample_id=376 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=18.5s
[2026-07-05T17:04:07] sample_id=377 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=13.2s
[2026-07-05T17:04:21] sample_id=378 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.1s
[2026-07-05T17:04:38] sample_id=379 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=17.4s
[2026-07-05T17:04:54] sample_id=380 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=15.0s
[2026-07-05T17:05:08] sample_id=381 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.2s
[2026-07-05T17:05:20] sample_id=382 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.2s
[2026-07-05T17:05:33] sample_id=383 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=12.8s
[2026-07-05T17:05:42] sample_id=384 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=9.0s
[2026-07-05T17:05:57] sample_id=385 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.9s
[2026-07-05T17:06:08] sample_id=386 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.1s
[2026-07-05T17:06:22] sample_id=387 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.7s
[2026-07-05T17:06:38] sample_id=388 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=16.0s
[2026-07-05T17:06:57] sample_id=389 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=18.1s
[2026-07-05T17:07:12] sample_id=390 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=15.0s
[2026-07-05T17:07:30] sample_id=391 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=18.2s
[2026-07-05T17:07:44] sample_id=392 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=14.6s
[2026-07-05T17:08:06] sample_id=393 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=21.3s
[2026-07-05T17:08:17] sample_id=394 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=11.5s
[2026-07-05T17:08:37] sample_id=395 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=19.7s
[2026-07-05T17:09:05] sample_id=396 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=27.7s
#----------------------------------------------------------------------
# End: 2026-07-05T17:09:05.241132
# SUMMARY: N=397 | OK=397 | INVALID=0
# Ablation: length constraint added to system prompt
