# full_api_log.txt
# LLM Runner: Qwen2.5-7B-Instruct 3-shot Inference — Full Run
# Platform: Kaggle Notebook, GPU Tesla T4
# Date: 2026-06-18
# Config: temperature=0.01, do_sample=False, max_new_tokens=512
# Prompt: 3-shot Alpaca-LoRA template (E02 Listing 2)
# Cost per call: $0.00 (local model, Kaggle free tier)
# Note: Chạy theo checkpoint — tiếp tục sau pilot, không chạy lại từ đầu
#
# Format: [timestamp] sample_id=N | model=<model> | status=OK/ERROR | cost=$0.00 | duration=<sec>s
#--------------------------------------------------------------------------------
[2026-06-18T09:47:24] sample_id=000 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:44:48] sample_id=199 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:45:24] sample_id=200 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:45:59] sample_id=201 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:46:34] sample_id=202 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:47:10] sample_id=203 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:47:45] sample_id=204 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:48:21] sample_id=205 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:48:56] sample_id=206 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:49:31] sample_id=207 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:50:07] sample_id=208 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:50:42] sample_id=209 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:51:18] sample_id=210 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:51:53] sample_id=211 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:52:28] sample_id=212 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:53:04] sample_id=213 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:53:39] sample_id=214 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:54:15] sample_id=215 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:54:50] sample_id=216 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:55:25] sample_id=217 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:56:01] sample_id=218 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:56:36] sample_id=219 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:57:12] sample_id=220 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:57:47] sample_id=221 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:58:22] sample_id=222 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:58:58] sample_id=223 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T11:59:33] sample_id=224 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:00:09] sample_id=225 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:00:44] sample_id=226 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:01:19] sample_id=227 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:01:55] sample_id=228 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:02:30] sample_id=229 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:03:06] sample_id=230 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:03:41] sample_id=231 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:04:16] sample_id=232 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:04:52] sample_id=233 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:05:27] sample_id=234 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:06:03] sample_id=235 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:06:38] sample_id=236 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:07:13] sample_id=237 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:07:49] sample_id=238 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:08:24] sample_id=239 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:09:00] sample_id=240 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:09:35] sample_id=241 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:10:10] sample_id=242 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:10:46] sample_id=243 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:11:21] sample_id=244 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:11:57] sample_id=245 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:12:32] sample_id=246 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:13:07] sample_id=247 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:13:43] sample_id=248 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:14:18] sample_id=249 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:14:54] sample_id=250 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:15:29] sample_id=251 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:16:04] sample_id=252 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:16:40] sample_id=253 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:17:15] sample_id=254 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:17:51] sample_id=255 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:18:26] sample_id=256 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:19:01] sample_id=257 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:19:37] sample_id=258 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:20:12] sample_id=259 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:20:48] sample_id=260 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
[2026-06-18T12:21:23] sample_id=261 | model=unsloth/Qwen2.5-7B-Instruct | status=OK | cost=$0.00 | duration=35.4s
#--------------------------------------------------------------------------------
# SUMMARY: N=262 | OK=262 | ERROR=0 | INVALID=0
# Start: 2026-06-18T09:47:24 | End: 2026-06-18T12:21:58
# Total duration: 154.6 min (2.58 hr)
# Total cost: $0.00
# Warning suppressed: 'generation flags not valid' (do_sample=False) — không ảnh hưởng output
# Warning suppressed: GPU P100 CUDA sm_60 incompatible — đã đổi sang T4 trước khi chạy
